iteration,fitness,x0,x1
0, 434.022, -219.186, -340.291
1, -859.662, -478.86, 395.786
2, -951.733, 512, 401.006
3, -946.471, 511.979, 400.95
4, -946.448, 512, 400.905
5, -946.405, 512, 400.862
6, -946.34, 511.973, 400.824
7, -946.343, 511.939, 400.86
8, -946.325, 511.92, 400.86
9, -946.368, 511.934, 400.89
10, -946.375, 511.959, 400.873
11, -946.369, 511.969, 400.856
12, -946.37, 511.957, 400.869
13, -946.378, 511.98, 400.855
14, -946.357, 511.977, 400.836
15, -946.357, 511.987, 400.826
16, -946.344, 511.97, 400.829
17, -946.322, 511.961, 400.816
18, -946.324, 511.959, 400.821
19, -946.326, 511.969, 400.812
20, -946.309, 511.957, 400.807
21, -946.305, 511.945, 400.816
22, -946.394, 512, 400.85
23, -946.402, 512, 400.858
24, -946.413, 512, 400.87
25, -946.403, 511.999, 400.86
26, -946.397, 511.99, 400.863
27, -946.387, 511.986, 400.857
28, -946.374, 511.979, 400.851
29, -946.385, 511.986, 400.855
30, -946.384, 511.995, 400.845
31, -946.383, 511.987, 400.852
32, -946.379, 511.981, 400.854
33, -946.378, 511.984, 400.85
34, -946.381, 511.98, 400.858
35, -946.383, 511.986, 400.854
36, -957.209, 511.988, 404.137
37, -957.219, 511.99, 404.144
38, -957.212, 511.99, 404.138
39, -957.208, 511.984, 404.14
40, -957.201, 511.981, 404.136
41, -957.193, 511.977, 404.132
42, -957.2, 511.981, 404.134
43, -957.2, 511.988, 404.128
44, -957.198, 511.982, 404.132
45, -957.196, 511.978, 404.134
46, -957.195, 511.98, 404.131
47, -957.197, 511.977, 404.136
48, -958.068, 512, 403.529
49, -958.062, 511.997, 403.525
